1	89,08
1,1	88,98
1,2	89,25
1,3	89,09
1,4	89,28
1,5	89,42
1,6	89,37
1,7	89,49
1,8	89,44
1,9	89,5
2	89,35
2,1	89,53
2,2	89,55
2,3	89,56
2,4	89,62
2,5	89,53
2,6	89,65
2,7	89,6
2,8	89,51
2,9	89,66
3	89,8
3,1	89,69
3,2	89,79
3,3	89,73
3,4	89,61
3,5	89,82
3,6	89,69
3,7	89,87
3,8	89,6
3,9	89,82
4	89,81
4,2	89,75
4,3	89,68
4,4	89,83
4,5	89,88
4,6	89,85
4,7	89,85
4,8	89,92
4,9	89,88
5	90,05
5,1	89,9
5,2	89,83
5,3	89,92
5,4	89,82
5,5	90,01
5,6	89,84
5,7	89,87
5,8	90,05
5,9	90,06
6	89,87
6,1	89,95
6,2	89,99
6,3	90,09
6,4	89,97
6,5	89,97
6,6	89,96
6,7	89,89
6,8	90,06
6,9	90,06
7	90,12
7,1	90,09
7,2	89,96
7,3	90,04
7,4	90,16
7,5	89,98
7,6	90,14
7,7	89,98
7,8	90,16
7,9	90,14
8	90,01
8,1	90,06
8,2	90,03
8,3	89,93
8,4	90,07
8,5	90,04
8,6	90,04
8,7	90,14
8,8	90,18
8,9	90,05
9	90,07
9,1	90,24
9,2	90,2
9,3	90,06
9,4	90,05
9,5	90,2
9,6	90,23
9,7	90,37
9,8	89,87
9,9	90,38
10	90,35
10,1	90,09
10,2	90,24
10,3	90,11
10,4	90,19
10,5	90,18
10,6	90,1
10,7	90,16
10,8	90,29
10,9	90,1
11	90,15
11,1	90,08
11,2	90,32
11,3	90,24
11,4	90,24
11,5	90,23
11,6	90,3
11,7	90,24
11,8	90,13
11,9	90,32
12	90,13
12,1	90,2
12,2	90,26
12,3	90,16
12,4	90,19
12,5	90,25
12,6	90,17
12,7	90,19
12,8	90,21
12,9	90,27
13	90,11
13,1	90,23
13,2	90,28
13,3	90,3
13,4	90,13
13,5	90,35
13,6	90,2
13,7	90,16
13,8	90,26
13,9	90,25
14	90,43
14,1	90,32
14,2	90,16
14,3	90,34
14,4	90,47
14,5	90,22
14,6	90,28
14,7	90,27
14,8	90,24
14,9	90,25
15	90,38
15,1	90,31
15,2	90,31
15,3	90,27
15,4	90,35
15,5	90,47
15,6	90,38
15,7	90,51
15,8	90,46
15,9	90,3
16	90,47
16,1	90,31
16,2	90,41
16,3	90,41
16,4	90,39
16,5	90,55
16,6	90,55
16,7	90,51
16,8	90,28
16,9	90,4
17	90,35
17,1	90,52
17,2	90,39
17,3	90,48
17,4	90,54
17,5	90,45
17,6	90,46
17,7	90,48
17,8	90,45
17,9	90,53
18	90,64
18,1	90,43
18,2	90,52
18,3	90,6
18,4	90,58
18,5	90,55
18,7	90,46
18,8	90,58
18,9	90,63
19	90,41
19,1	90,53
19,2	90,56
19,3	90,5
19,4	90,48
19,5	90,59
19,6	90,57
19,7	90,67
19,8	90,66
19,9	90,48
20	90,53
20,1	90,63
20,2	90,76
20,3	90,72
20,4	90,56
20,5	90,69
20,6	90,65
20,7	90,67
20,8	90,51
20,9	90,71
21	90,73
21,1	90,61
21,2	90,65
21,3	90,71
21,4	90,79
21,5	90,83
21,6	90,55
21,7	90,86
21,8	90,65
21,9	90,64
22	90,66
22,2	90,78
22,3	90,65
22,4	90,87
22,5	90,58
22,7	90,65
22,8	90,77
22,9	90,86
23	90,74
23,1	90,93
23,2	90,74
23,3	90,81
23,5	90,83
23,6	90,84
23,7	90,89
23,9	90,93
24	90,95
24,1	90,77
24,3	90,91
24,4	90,9
24,5	90,99
24,6	90,86
24,7	90,96
24,8	90,87
24,9	90,76
25	90,61
25,1	90,8
25,2	90,89
25,3	91,08
25,6	90,92
25,7	90,95
25,8	91,02
25,9	90,94
26	91,03
26,1	91,02
26,2	91,07
26,3	90,98
26,4	90,97
26,6	91,15
26,7	91,02
26,8	91,22
26,9	91,09
27	90,97
27,1	91,21
27,3	91,2
27,4	91,04
27,5	91,13
27,7	91,21
27,8	91,08
27,9	91,13
28,1	91,14
28,2	91,15
28,3	91,22
28,5	91,21
28,6	91,3
28,7	91,21
28,9	91,14
29	91,22
29,1	91,12
29,5	91,19
29,6	91,21
29,7	91,36
29,8	91,59
30	91,47
