0,2	85,691
0,4	87,1850222
0,6	88,0070533
0,8	88,7815333
1	89,21092
1,2	89,51684
1,4	89,68712
1,6	89,80224
1,8	89,89396
2	89,95904
2,2	90,00588
2,4	90,03328
2,6	90,05656
2,8	90,083
3	90,11064
3,2	90,13996
3,4	90,17184
3,6	90,19272
3,8	90,19996
4	90,20108
4,2	90,1944
4,4	90,19024
4,6	90,20384
4,8	90,22916
5	90,26168
5,2	90,30404
5,4	90,33916
5,6	90,35924
5,8	90,37092
6	90,3728
6,2	90,37016
6,4	90,3648
6,6	90,35384
6,8	90,33764
7	90,33044
7,2	90,31828
7,4	90,31952
7,6	90,33452
7,8	90,35264
8	90,35688
8,2	90,36644
8,4	90,35928
8,6	90,33968
8,8	90,32672
9	90,32708
9,2	90,31984
9,4	90,32572
9,6	90,346
9,8	90,362
10	90,37476
10,2	90,39544
10,4	90,41252
10,6	90,4166
10,8	90,42608
11	90,43168
11,2	90,43076
11,4	90,42632
11,6	90,4228
11,8	90,40864
12	90,39676
12,2	90,3924
12,4	90,38764
12,6	90,391
12,8	90,39644
13	90,40468
13,2	90,4056
13,4	90,4076
13,6	90,40204
13,8	90,40368
14	90,39832
14,2	90,39904
14,4	90,40056
14,6	90,40216
14,8	90,39616
15	90,40384
15,2	90,40664
15,4	90,40952
15,6	90,4112
15,8	90,41812
16	90,41076
16,2	90,41028
16,4	90,412
16,6	90,4222
16,8	90,419
17	90,42196
17,2	90,421
17,4	90,41316
17,6	90,39708
17,8	90,39476
18	90,39376
18,2	90,38776
18,4	90,39248
18,6	90,402
18,8	90,41436
19	90,4228
19,2	90,4414
19,6	90,45644
19,8	90,4718
20	90,47636
20,2	90,48348
20,6	90,48048
20,8	90,47076
21	90,46332
21,4	90,46148
21,6	90,46004
22	90,467
22,2	90,48228
22,6	90,49288
22,8	90,50924
23	90,51684
23,2	90,51836
23,6	90,51592
23,8	90,52204
24	90,51992
24,2	90,5306
24,4	90,54144
24,6	90,55632
24,8	90,55496
25	90,55412
25,4	90,5492
25,6	90,54388
25,8	90,52648
26	90,51692
26,2	90,514
26,4	90,51004
26,6	90,51624
26,8	90,53996
27	90,56504
27,2	90,58268
27,6	90,60144
27,8	90,60436
28	90,5908
28,2	90,58596
28,6	90,58668
28,8	90,58156
29	90,59708
29,2	90,59692
29,6	90,5949333
29,8	90,542
