1	90,35666667
1,5	90,39166667
2	90,41866667
2,5	90,482
3	90,53866667
3,5	90,556
4	90,56533333
4,5	90,57666667
5	90,58933333
5,5	90,58866667
6	90,602
6,5	90,63866667
7	90,674
7,5	90,70133333
8	90,72466667
8,5	90,744
9	90,74066667
9,5	90,73466667
10,5	90,71866667
11	90,69933333
11,5	90,68333333
12	90,68666667
12,5	90,70466667
13	90,73133333
13,5	90,77
14	90,81466667
14,5	90,83866667
15	90,848
15,5	90,85066667
16	90,86133333
16,5	90,862
17,5	90,87066667
18	90,886
18,5	90,90733333
19	90,936
19,5	90,964
20	91,00333333
20,5	91,02133333
21	91,04
21,5	91,044
22	91,05
22,5	91,02466667
23	91,014
23,5	91,01066667
24	91,03533333
24,5	91,06333333
25	91,12333333
26	91,178
27	91,22666667
27,5	91,24
28,5	91,25066667
29	91,24766667
29,5	91,24625
30	91,24166667
