1	81,679
1,1	81,722
1,2	81,802
1,3	81,859
1,4	81,925
1,5	81,981
1,6	81,962
1,7	82,245
1,8	82,289
1,9	82,375
2	82,427
2,1	82,552
2,2	82,518
2,3	82,703
2,4	82,758
2,5	82,54
2,6	82,742
2,7	82,82
2,8	82,918
2,9	82,923
3	82,967
3,1	83,11
3,2	83,083
3,3	83,168
3,4	83,133
3,5	83,369
3,6	83,353
3,7	83,463
3,8	83,487
3,9	83,551
4	83,681
4,2	83,855
4,3	83,787
4,4	83,762
4,5	84,003
4,6	84,145
4,7	84,108
4,8	84,089
4,9	84,172
5	84,258
5,1	84,36
5,2	84,435
5,3	84,536
5,4	84,6
5,5	84,463
5,6	84,67
5,7	84,72
5,8	84,756
5,9	85,001
6	84,954
6,1	84,793
6,2	85,049
6,3	85,019
6,4	85,152
6,5	85,187
6,6	85,241
6,7	85,293
6,8	85,318
6,9	85,436
7	85,49
7,1	85,445
7,2	85,538
7,3	85,554
7,4	85,506
7,5	85,688
7,6	85,664
7,7	86,019
7,8	85,932
7,9	85,815
8	86,136
8,1	86,16
8,2	85,986
8,3	86,194
8,4	86,216
8,5	86,176
8,6	86,324
8,7	86,418
8,8	86,373
8,9	86,466
9	86,637
9,1	86,625
9,2	86,724
9,3	86,749
9,4	86,888
9,5	86,964
9,6	87,035
9,7	86,869
9,8	87,093
9,9	87,156
10	87,278
10,1	87,167
10,2	87,214
10,3	87,275
10,4	87,516
10,5	87,444
10,6	87,469
10,7	87,748
10,8	87,795
10,9	87,695
11	87,627
11,1	87,769
11,2	88,004
11,3	87,961
11,4	87,774
11,5	88,047
11,6	88,086
11,7	88,104
11,8	88,247
11,9	88,278
12	88,09
12,1	88,184
12,2	88,271
12,3	88,567
12,4	88,28
12,5	88,818
12,6	88,471
12,7	88,713
12,8	88,622
12,9	88,81
13	88,949
13,1	88,933
13,2	88,961
13,3	89,106
13,4	89,111
13,5	89,068
13,6	89,053
13,7	89,254
13,8	89,265
13,9	89,403
14	89,62
14,1	89,335
14,2	89,644
14,3	89,622
14,4	89,538
14,5	89,555
14,6	89,801
14,7	89,668
14,8	89,873
14,9	89,919
15	89,864
15,1	89,964
15,2	90,008
15,3	90,056
15,4	90,064
15,5	90,084
15,6	90,214
15,7	90,382
15,8	90,21
15,9	90,525
16	90,508
16,1	90,546
16,2	90,611
16,3	90,713
16,4	90,681
16,5	90,712
16,6	90,791
16,7	90,443
16,8	90,491
16,9	90,699
17	91,027
17,1	91,15
17,2	91,282
17,3	91,185
17,4	91,226
17,5	91,308
17,6	91,287
17,7	91,355
17,8	91,526
17,9	91,651
18	91,55
18,1	91,635
18,2	91,794
18,3	91,726
18,4	91,773
18,5	91,892
18,6	91,96
18,7	91,935
18,8	92,038
18,9	92,086
19	92,266
19,1	92,112
19,2	92,208
19,3	92,523
19,4	92,36
19,5	92,638
19,6	92,514
19,7	92,581
19,8	92,456
19,9	92,769
20	92,936
20,1	92,507
20,2	93,088
20,3	92,908
20,4	92,728
20,5	92,85
20,6	92,997
20,7	93,189
20,8	93,334
20,9	93,254
21	93,349
21,1	93,285
21,2	93,422
21,3	93,549
21,4	93,547
21,5	93,634
21,6	93,752
21,7	93,739
21,8	93,786
21,9	93,821
22	93,752
22,2	94,109
22,3	94,184
22,4	94,176
22,5	94,304
22,7	94,246
22,8	94,571
22,9	94,485
23	94,567
23,1	94,691
23,2	94,791
23,3	94,706
23,5	94,837
23,6	94,744
23,7	94,95
23,8	94,824
23,9	95,09
24	94,914
24,1	95,294
24,2	95,262
24,3	95,233
24,4	95,237
24,5	95,603
24,6	95,13
24,7	94,941
24,8	95,72
24,9	95,355
25	96,137
25,1	95,925
25,2	95,267
25,3	96,359
25,4	96,175
25,6	95,918
25,7	96,05
25,8	96,08
25,9	96,107
26	96,11
26,1	96,285
26,2	96,139
26,3	96,359
26,4	96,348
26,6	96,409
26,7	96,59
26,8	96,816
26,9	96,82
27	96,721
27,1	96,806
27,2	97,053
27,3	97,074
27,4	97,232
27,5	97,392
27,7	97,132
27,8	97,157
27,9	97,423
28,1	97,375
28,2	97,515
28,3	97,701
28,5	97,725
28,6	97,745
28,7	97,953
28,9	98,001
29	98,18
29,1	98,276
29,3	98,241
29,4	98,294
29,5	98,433
29,6	98,41
29,7	98,538
29,8	98,699
29,9	98,69
30	98,774
30,2	98,955
30,3	99
30,4	99,116
30,5	99,109
30,7	99,288
30,8	99,546
30,9	99,462
31	99,573
31,1	99,598
31,2	99,76
31,3	99,763
31,4	99,976
31,6	100,144
31,7	100,045
31,8	100,222
31,9	100,342
32	100,396
32,1	100,459
32,2	100,508
32,3	100,666
32,4	100,815
32,5	100,893
32,7	101,185
32,8	101,364
32,9	101,234
33	101,261
33,2	101,254
33,3	101,578
33,4	101,546
33,5	102,051
33,6	102,03
33,8	102,369
33,9	102,661
34	102,699
34,1	102,446
34,3	102,871
34,4	102,553
34,5	102,834
34,6	102,928
34,7	102,998
34,9	103,198
35	103,532
35,1	103,27
35,2	103,579
35,3	103,67
35,6	103,797
35,7	103,705
35,8	104,168
35,9	104,434
36	104,552
36,2	104,599
36,3	104,708
36,4	104,83
36,5	105,016
36,6	105,22
36,9	105,619
37	105,744
37,1	105,69
37,2	105,898
37,3	105,851
37,6	106,155
37,7	106,646
37,8	106,7
37,9	106,812
38	106,888
38,3	107,39
38,4	107,434
38,5	107,567
38,6	107,655
38,7	108,024
38,8	108,19
39,1	108,476
39,2	108,906
39,3	108,728
39,4	109,17
39,5	109,218
39,6	109,663
39,8	109,665
39,9	109,927
40	110,176
40,1	110,164
40,2	110,629
40,3	110,638
40,4	110,915
40,7	111,611
40,8	111,833
40,9	112,072
41	111,932
41,1	112,022
41,2	112,291
41,5	113,268
41,6	113,466
41,7	113,757
41,8	113,848
41,9	113,992
42	114,572
42,1	114,664
42,4	115,659
42,5	115,787
42,6	116,127
42,7	116,455
42,8	116,75
42,9	117,146
43	117,249
43,3	118,576
43,4	118,968
43,5	118,961
43,6	118,962
43,7	119,577
43,8	119,877
43,9	120,598
44,3	121,891
44,4	122,382
44,5	122,673
44,6	123,262
44,7	123,756
44,8	124,341
44,9	124,92
45,3	126,909
45,4	127,695
45,5	128,09
45,6	129,14
45,7	129,327
45,8	130,304
45,9	130,927
46,3	133,426
46,4	134,371
46,5	135,186
46,6	136,54
46,7	136,912
46,8	138,224
46,9	139,089
47	140,083
47,4	144,373
47,5	145,68
47,6	146,816
47,7	147,78
47,8	150,204
47,9	150,395
48	151,964
48,1	154,348
48,6	162,789
48,7	164,141
48,8	167,044
48,9	167,045
49	169,352
49,1	173,059
49,2	174,813
49,3	177,595
49,8	-168,793
49,9	-162,892
50,1	1,283
50,2	6,95
50,3	14,241
50,4	15,928
50,5	19,503
50,6	20,964
