1	89,97
1,1	90,19
1,2	89,93
1,3	89,94
1,4	90,13
1,5	90,16
1,6	90,41
1,7	90,32
1,8	90,37
1,9	90,72
2	90,93
2,1	91,01
2,2	90,58
2,3	90,72
2,4	90,66
2,5	91,09
2,6	91,34
2,7	90,98
2,8	91,32
2,9	91,27
3	90,84
3,1	91,75
3,2	90,99
3,3	91,31
3,4	91,48
3,5	91,6
3,6	91,63
3,7	92,14
3,8	91,88
3,9	91,67
4	91,63
4,2	91,88
4,3	92,11
4,4	92,01
4,5	92,1
4,6	92,31
4,7	92,11
4,8	92,64
4,9	92,76
5	92,73
5,1	92,34
5,2	92,6
5,3	92,68
5,4	92,53
5,5	92,94
5,6	92,7
5,7	92,97
5,8	92,78
5,9	92,93
6	93,35
6,1	93,31
6,2	93,06
6,3	93,39
6,4	93,41
6,5	93,57
6,6	93,42
6,7	93,61
6,8	93,46
6,9	93,39
7	93,63
7,1	93,56
7,2	93,53
7,3	94,08
7,4	94,03
7,5	94,17
7,6	94,37
7,7	94,33
7,8	94,46
7,9	94,12
8	94,18
8,1	94,09
8,2	94,46
8,3	94,52
8,4	94,16
8,5	94,67
8,6	94,52
8,7	94,25
8,8	94,29
8,9	94,93
9	94,86
9,1	94,94
9,2	95,28
9,3	94,63
9,4	94,87
9,5	94,76
9,6	94,95
9,7	94,96
9,8	95,18
9,9	95,24
10	95,12
10,1	95,25
10,2	95,3
10,3	95,67
10,4	95,67
10,5	95,88
10,6	95,9
10,7	95,77
10,8	96,07
10,9	95,88
11	96,57
11,1	96,11
11,2	96,37
11,3	96,06
11,4	96,15
11,5	96,63
11,6	96,69
11,7	96,44
11,8	96,03
11,9	96,36
12	96,26
12,1	96,58
12,2	96,47
12,3	96,8
12,4	96,84
12,5	96,7
12,6	96,81
12,7	97,1
12,8	97,22
12,9	97,11
13	97,52
13,1	97,1
13,2	97,42
13,3	97,57
13,4	97,4
13,5	97,15
13,6	97,64
13,7	96,99
13,8	97,58
13,9	97,71
14	97,45
14,1	97,98
14,2	97,58
14,3	98,12
14,4	98,01
14,5	97,87
14,6	98,41
14,7	98,57
14,8	98,77
14,9	98,19
15	98,39
15,1	98,37
15,2	98,72
15,3	98,36
15,4	98,86
15,5	99,04
15,6	98,82
15,7	99,05
15,8	99,14
15,9	99,2
16	99,01
16,1	99,07
16,2	99,47
16,4	99,42
16,5	99,38
16,6	99,68
16,7	99,98
16,8	100,08
16,9	99,8
17	100,35
17,1	100,14
17,2	100,14
17,3	100,31
17,4	100,02
17,5	100,29
17,6	100,47
17,8	100,06
17,9	100,8
18	100,84
18,1	100,71
18,2	100,95
18,3	101,07
18,4	101,04
18,5	101,33
18,6	101,61
18,7	101,19
18,8	101,29
18,9	101,37
19	101,4
19,1	101,6
19,2	101,23
19,3	101,35
19,4	101,93
19,5	101,95
19,6	101,76
19,7	101,62
19,8	102,23
19,9	102,08
20	101,93
20,1	102,46
20,2	102,59
20,3	102,72
20,5	102,47
20,6	102,84
20,7	102,47
20,8	103,11
20,9	103,16
21	103,16
21,2	103,37
21,3	102,85
21,4	103,48
21,5	103,34
21,7	103,84
21,8	103,5
22	104,41
22,3	104,77
22,4	104,4
22,5	104,44
22,7	105,03
22,8	104,52
22,9	105,02
23	104,93
23,1	104,69
23,2	104,86
23,5	105,62
23,7	105,85
23,8	105,48
23,9	105,69
24	105,67
24,1	106,11
24,2	106,25
24,3	106,46
24,4	106,53
24,5	106,35
24,7	106,51
24,8	106,62
24,9	107,02
25,1	107,34
25,2	107,03
25,3	107,18
25,6	107,65
25,7	107,9
26,1	108,26
26,2	108,27
26,3	108,28
26,4	108,37
26,6	108,21
26,7	108,78
26,8	108,55
26,9	109,34
27	109,3
27,1	109,59
27,2	109,32
27,5	109,69
27,7	110,05
27,9	110,7
28,1	111,13
28,5	111,29
28,6	111,08
29	111,88
29,1	111,56
29,5	112,38
29,7	112,82
29,8	113,26
30	113,06
