32	122,805
32,1	122,631
32,2	124,621
32,3	123,552
32,4	123,692
32,5	123,703
32,7	124,196
32,8	124,327
32,9	123,561
33	124,468
33,2	124,854
33,3	125,369
33,4	125,036
33,5	124,923
33,6	124,731
33,9	126,05
34	125,863
34,1	125,583
34,4	125,973
34,5	126,754
34,6	126,973
34,7	127,442
35	128,222
35,1	127,414
35,2	127,105
35,3	127,128
35,6	128,077
35,7	127,612
35,8	127,703
35,9	128,054
36	128,588
36,2	129,301
36,3	129,404
36,4	129,075
36,5	129,695
36,6	130,129
36,9	129,968
37	129,841
37,1	130,831
37,2	130,593
37,3	130,685
37,6	131,38
37,7	131,843
37,8	131,257
37,9	132,396
38	132,527
38,3	133,397
38,4	132,61
38,5	133,319
38,6	132,995
38,7	133,129
38,8	134,025
39,1	134,945
39,2	134,368
39,3	135,385
39,4	134,793
39,5	135,685
39,6	135,531
39,8	135,697
39,9	135,935
40	135,521
40,1	135,831
40,2	136,928
40,3	136,39
40,4	136,421
40,7	136,65
40,8	137,364
40,9	137,78
41	137,912
41,1	139,134
41,2	138,517
41,5	139,448
41,6	140,148
41,7	139,943
41,8	140,81
41,9	140,758
42	140,713
42,1	141,195
42,4	141,998
42,5	142,742
42,6	143,117
42,7	143,249
42,8	143,474
43	143,995
43,3	144,735
43,4	145,716
43,6	146,238
43,7	146,696
43,8	147,074
43,9	147,696
44,3	150,304
44,4	150,809
44,5	150,713
44,6	150,534
44,7	151,529
44,8	151,146
44,9	152,593
45,4	155,07
45,5	156,367
45,6	156,712
45,7	157,455
45,8	157,483
45,9	158,66
46,3	162,27
46,4	162,952
46,5	163,84
46,6	164,722
46,7	165,633
46,8	166,724
46,9	167,205
47	168,726
47,4	172,803
47,5	173,124
47,6	174,638
47,7	177,394
47,8	178,611
47,9	179,637
48	182,214
48,1	182,62
48,6	192,551
48,7	192,749
48,8	195,77
48,9	196,452
49	199,282
49,1	198,82
49,2	201,406
49,8	228,615
49,9	237,959
