1	-19,047
1,1	-12,486
1,2	-5,825
1,3	-0,213
1,4	5,118
1,5	9,445
1,6	14,084
1,7	18,325
1,8	21,774
1,9	23,488
2	28,094
2,1	29,95
2,2	31,878
2,3	33,525
2,4	36,161
2,5	38,15
2,6	40,019
2,7	41,483
2,8	43,022
2,9	43,846
3	44,57
3,1	46,464
3,2	47,009
3,3	48,872
3,4	49,282
3,5	50,109
3,6	51,088
3,7	52,129
3,8	52,698
3,9	53,964
4	53,551
4,2	54,926
4,3	55,258
4,4	56,301
4,5	57,347
4,6	57,763
4,7	57,563
4,8	58,64
4,9	58,963
5	59,404
5,1	60,529
5,2	59,848
5,3	59,995
5,4	60,725
5,5	61,387
5,6	61,155
5,7	61,537
5,8	62,428
5,9	62,311
6	63,146
6,1	63,641
6,2	64,076
6,3	62,375
6,4	64,827
6,5	65,237
6,6	66,448
6,7	65,49
6,8	66,531
6,9	66,576
7	66,942
7,1	66,9
7,2	66,926
7,3	67,646
7,4	67,612
7,5	68,573
7,6	67,737
7,7	68,209
7,8	68,299
7,9	69,238
8	69,267
8,1	68,955
8,2	70,15
8,3	70,332
8,4	69,426
8,5	70,052
8,6	69,941
8,7	69,894
8,8	70,08
8,9	70,128
9	70,327
9,1	70,709
9,2	70,595
9,3	71,18
9,4	71,097
9,5	70,636
9,6	71,027
9,7	71,465
9,8	70,818
9,9	72,269
10	71,746
10,1	72,463
10,2	72,429
10,3	71,975
10,4	71,693
10,5	72,903
10,6	72,318
10,7	73,916
10,8	73,22
10,9	72,879
11	72,783
11,1	72,657
11,2	73,025
11,3	73,86
11,4	73,096
11,5	74,446
11,6	73,286
11,7	74,847
11,8	73,421
11,9	74,495
12	74,378
12,1	74,526
12,2	74,096
12,3	73,556
12,4	74,939
12,5	74,926
12,6	74,33
12,7	73,847
12,8	75,567
12,9	75,01
13	75,093
13,1	74,965
13,2	74,32
13,3	76,143
13,4	75,119
