1	-12,775
1,5	14,205
2	30,468
2,5	40,454
3	47,386
3,5	52,228
4	55,944
4,5	59,067
5	61,397
5,5	63,208
6	64,713
6,5	66,257
7	67,359
7,5	68,541
8	69,637
8,5	70,3
9	71,199
9,5	71,783
10	72,495
10,5	73,132
11	73,531
11,5	73,854
12	74,537
12,5	74,891
13	75,352
13,5	75,849
14	76,077
14,5	76,36
15	76,761
15,5	77,024
16	77,434
16,5	77,546
17	77,786
17,5	78,235
18	78,601
18,5	78,775
19	79,023
19,5	79,324
20	79,548
20,5	79,749
21	80,011
21,5	80,215
22	80,53
22,5	80,819
23	80,955
23,5	81,355
24	81,68
24,5	81,718
25	82,113
26	82,665
27	83,015
27,5	83,206
28,5	83,772
29	84,189
29,5	84,525
30	84,711
30,5	84,903
31	85,107
32	85,654
32,5	86,081
33	86,705
33,5	86,932
34	87,079
34,5	87,763
35	88,342
36	89,148
36,5	89,373
37	89,88
38	91,081
38,5	92,044
39,5	93,356
40	94,056
41	95,869
41,5	97,513
42	98,849
42,5	100,239
43	101,719
43,5	103,381
44,5	107,289
45,5	113,694
46,5	123,539
47	126,767
47,5	134,653
48	144,871
49	175,388
50	-5,147
50,5	9,933
